1651141262.741168, 	 reno rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:50351024 lastrcv:50351024 lastack:50351024 unacked:1 rcv_ssthresh:42340
1651141272.449722, 	 reno wscale:8,9 rto:356 rtt:154.222/1.553 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:129 ssthresh:63 bytes_sent:12331168 bytes_retrans:641464 bytes_acked:11502913 segs_out:8518 segs_in:4302 data_segs_out:8516 send 9.7Mbps lastrcv:9676 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:7945 busy:9672ms unacked:129 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3931320 minrtt:20.698
1651141272.511739, 	 reno wscale:8,9 rto:356 rtt:154.285/0.878 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:129 ssthresh:63 bytes_sent:12405016 bytes_retrans:641464 bytes_acked:11576761 segs_out:8569 segs_in:4327 data_segs_out:8567 send 9.7Mbps lastrcv:9736 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:7996 busy:9732ms unacked:129 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3987792 minrtt:20.698
1651141272.582472, 	 reno wscale:8,9 rto:356 rtt:153.594/0.84 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:129 ssthresh:63 bytes_sent:12475968 bytes_retrans:641464 bytes_acked:11649161 segs_out:8618 segs_in:4351 data_segs_out:8616 send 9.7Mbps lastsnd:4 lastrcv:9800 lastack:4 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:8046 busy:9796ms unacked:128 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3916840 minrtt:20.698
1651141272.637989, 	 reno wscale:8,9 rto:356 rtt:155.868/0.526 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:130 ssthresh:63 bytes_sent:12562848 bytes_retrans:641464 bytes_acked:11734593 segs_out:8678 segs_in:4380 data_segs_out:8676 send 9.7Mbps lastrcv:9868 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:8105 busy:9864ms unacked:129 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3960280 minrtt:20.698
1651141272.705238, 	 reno wscale:8,9 rto:356 rtt:155.933/0.36 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:130 ssthresh:63 bytes_sent:12633800 bytes_retrans:641464 bytes_acked:11805545 segs_out:8727 segs_in:4404 data_segs_out:8725 send 9.7Mbps lastrcv:9928 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:8154 busy:9924ms unacked:129 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4019648 minrtt:20.698
1651141272.765482, 	 reno wscale:8,9 rto:360 rtt:156.081/0.558 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:131 ssthresh:63 bytes_sent:12701856 bytes_retrans:641464 bytes_acked:11870705 segs_out:8774 segs_in:4426 data_segs_out:8772 send 9.7Mbps lastrcv:9984 pacing_rate 11.7Mbps delivery_rate 9.5Mbps delivered:8199 busy:9980ms unacked:131 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3951592 minrtt:20.698
1651141272.814890, 	 reno wscale:8,9 rto:360 rtt:157.333/0.946 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:131 ssthresh:63 bytes_sent:12755432 bytes_retrans:641464 bytes_acked:11924281 segs_out:8811 segs_in:4444 data_segs_out:8809 send 9.6Mbps lastrcv:10028 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:8236 busy:10024ms unacked:131 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4028336 minrtt:20.698
1651141272.860891, 	 reno wscale:8,9 rto:360 rtt:157.895/0.977 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:131 ssthresh:63 bytes_sent:12809008 bytes_retrans:641464 bytes_acked:11977857 segs_out:8848 segs_in:4462 data_segs_out:8846 send 9.6Mbps lastrcv:10072 pacing_rate 11.5Mbps delivery_rate 9.5Mbps delivered:8273 busy:10068ms unacked:131 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3974760 minrtt:20.698
1651141272.909043, 	 reno wscale:8,9 rto:360 rtt:157.269/0.212 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:131 ssthresh:63 bytes_sent:12858240 bytes_retrans:641464 bytes_acked:12027089 segs_out:8882 segs_in:4479 data_segs_out:8880 send 9.6Mbps lastsnd:4 lastrcv:10116 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:8307 busy:10112ms unacked:131 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3990688 minrtt:20.698
1651141272.952959, 	 reno wscale:8,9 rto:360 rtt:159.368/1.303 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:132 ssthresh:63 bytes_sent:12914712 bytes_retrans:641464 bytes_acked:12083561 segs_out:8921 segs_in:4498 data_segs_out:8919 send 9.6Mbps lastrcv:10164 pacing_rate 11.5Mbps delivery_rate 9.4Mbps delivered:8346 busy:10160ms unacked:131 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3934216 minrtt:20.698
1651141272.997825, 	 reno wscale:8,9 rto:360 rtt:159.348/0.615 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:132 ssthresh:63 bytes_sent:12984216 bytes_retrans:641464 bytes_acked:12151617 segs_out:8969 segs_in:4521 data_segs_out:8967 send 9.6Mbps lastrcv:10220 pacing_rate 11.5Mbps delivery_rate 9.6Mbps delivered:8393 busy:10216ms unacked:132 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3995032 minrtt:20.698
1651141273.055087, 	 reno wscale:8,9 rto:364 rtt:161.512/0.363 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:132 ssthresh:63 bytes_sent:13050824 bytes_retrans:641464 bytes_acked:12219673 segs_out:9015 segs_in:4544 data_segs_out:9013 send 9.5Mbps lastsnd:4 lastrcv:10280 lastack:4 pacing_rate 11.4Mbps delivery_rate 9.4Mbps delivered:8440 busy:10276ms unacked:131 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3928424 minrtt:20.698
1651141273.114102, 	 reno wscale:8,9 rto:364 rtt:161.544/0.448 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:133 ssthresh:63 bytes_sent:13102952 bytes_retrans:641464 bytes_acked:12270353 segs_out:9051 segs_in:4561 data_segs_out:9049 send 9.5Mbps lastrcv:10320 pacing_rate 11.4Mbps delivery_rate 9.4Mbps delivered:8475 busy:10316ms unacked:132 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4006616 minrtt:20.698
1651141273.158074, 	 reno wscale:8,9 rto:364 rtt:162.495/1.436 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:133 ssthresh:63 bytes_sent:13160872 bytes_retrans:641464 bytes_acked:12328273 segs_out:9091 segs_in:4580 data_segs_out:9089 send 9.5Mbps lastrcv:10372 pacing_rate 11.4Mbps delivery_rate 9.4Mbps delivered:8515 busy:10368ms unacked:132 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3948696 minrtt:20.698
1651141273.208395, 	 reno wscale:8,9 rto:364 rtt:160.378/0.866 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:133 ssthresh:63 bytes_sent:13237616 bytes_retrans:641464 bytes_acked:12403569 segs_out:9144 segs_in:4603 data_segs_out:9142 send 9.6Mbps lastsnd:4 lastrcv:10436 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.4Mbps delivered:8567 busy:10432ms unacked:133 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4002272 minrtt:20.698
1651141273.275730, 	 reno wscale:8,9 rto:364 rtt:160.595/0.221 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:134 ssthresh:63 bytes_sent:13311464 bytes_retrans:641464 bytes_acked:12475969 segs_out:9195 segs_in:4627 data_segs_out:9193 send 9.7Mbps lastrcv:10492 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:8617 busy:10488ms unacked:134 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3928424 minrtt:20.698
1651141273.341159, 	 reno wscale:8,9 rto:364 rtt:160.817/0.706 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:134 ssthresh:63 bytes_sent:13421512 bytes_retrans:641464 bytes_acked:12587465 segs_out:9271 segs_in:4664 data_segs_out:9269 send 9.7Mbps lastrcv:10588 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:8694 busy:10584ms unacked:133 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3883536 minrtt:20.698
1651141273.424978, 	 reno wscale:8,9 rto:364 rtt:161.567/0.947 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:135 ssthresh:63 bytes_sent:13486672 bytes_retrans:641464 bytes_acked:12649729 segs_out:9316 segs_in:4685 data_segs_out:9314 send 9.7Mbps lastrcv:10640 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:8737 busy:10636ms unacked:135 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3948696 minrtt:20.698
1651141273.476964, 	 reno wscale:8,9 rto:364 rtt:161.527/0.777 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:135 ssthresh:63 bytes_sent:13543144 bytes_retrans:641464 bytes_acked:12706201 segs_out:9355 segs_in:4704 data_segs_out:9353 send 9.7Mbps lastrcv:10684 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:8776 busy:10680ms unacked:135 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3892224 minrtt:20.698
1651141273.526015, 	 reno wscale:8,9 rto:364 rtt:161.117/0.328 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:135 ssthresh:63 bytes_sent:13614096 bytes_retrans:641464 bytes_acked:12777153 segs_out:9404 segs_in:4727 data_segs_out:9402 send 9.7Mbps lastrcv:10748 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:8825 busy:10744ms unacked:135 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3951592 minrtt:20.698
1651141273.586410, 	 reno wscale:8,9 rto:364 rtt:163.026/0.919 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:136 ssthresh:63 bytes_sent:13690840 bytes_retrans:641464 bytes_acked:12853897 segs_out:9457 segs_in:4751 data_segs_out:9455 send 9.7Mbps lastsnd:4 lastrcv:10812 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:8878 busy:10808ms unacked:135 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4005168 minrtt:20.698
1651141273.648818, 	 reno wscale:8,9 rto:364 rtt:163.317/0.401 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:136 ssthresh:63 bytes_sent:13782064 bytes_retrans:641464 bytes_acked:12945121 segs_out:9520 segs_in:4782 data_segs_out:9518 send 9.6Mbps lastrcv:10888 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:8941 busy:10884ms unacked:135 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4044264 minrtt:20.698
1651141273.720272, 	 reno wscale:8,9 rto:364 rtt:162.98/0.882 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:136 ssthresh:63 bytes_sent:13847224 bytes_retrans:641464 bytes_acked:13010281 segs_out:9565 segs_in:4804 data_segs_out:9563 send 9.7Mbps lastrcv:10944 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:8986 busy:10940ms unacked:135 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3979104 minrtt:20.698
1651141273.782696, 	 reno wscale:8,9 rto:368 rtt:164.271/1.072 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:137 ssthresh:63 bytes_sent:13925416 bytes_retrans:641464 bytes_acked:13085577 segs_out:9619 segs_in:4828 data_segs_out:9617 send 9.7Mbps lastrcv:11004 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:9038 busy:11000ms unacked:137 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3966072 minrtt:20.698
1651141273.846548, 	 reno wscale:8,9 rto:364 rtt:163.978/0.525 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:137 ssthresh:63 bytes_sent:13999264 bytes_retrans:641464 bytes_acked:13159425 segs_out:9670 segs_in:4853 data_segs_out:9668 send 9.7Mbps lastsnd:4 lastrcv:11068 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:9089 busy:11064ms unacked:137 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3892224 minrtt:20.698
1651141273.910452, 	 reno wscale:8,9 rto:368 rtt:164.789/0.994 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:138 ssthresh:63 bytes_sent:14078904 bytes_retrans:641464 bytes_acked:13239065 segs_out:9725 segs_in:4880 data_segs_out:9723 send 9.7Mbps lastrcv:11132 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:9144 busy:11128ms unacked:137 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3942904 minrtt:20.698
1651141273.979819, 	 reno wscale:8,9 rto:368 rtt:166.194/0.393 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:138 ssthresh:63 bytes_sent:14161440 bytes_retrans:641464 bytes_acked:13321601 segs_out:9782 segs_in:4908 data_segs_out:9780 send 9.6Mbps lastrcv:11200 pacing_rate 11.5Mbps delivery_rate 9.6Mbps delivered:9201 busy:11196ms unacked:137 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3990688 minrtt:20.698
1651141274.037190, 	 reno wscale:8,9 rto:368 rtt:165.716/0.603 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:138 ssthresh:63 bytes_sent:14232392 bytes_retrans:641464 bytes_acked:13392553 segs_out:9831 segs_in:4932 data_segs_out:9829 send 9.6Mbps lastsnd:4 lastrcv:11264 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:9250 busy:11260ms unacked:137 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3919736 minrtt:20.698
1651141274.098679, 	 reno wscale:8,9 rto:368 rtt:167.05/1.063 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:139 ssthresh:63 bytes_sent:14303344 bytes_retrans:641464 bytes_acked:13460609 segs_out:9880 segs_in:4953 data_segs_out:9878 send 9.6Mbps lastsnd:4 lastrcv:11320 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:9297 busy:11316ms unacked:139 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3979104 minrtt:20.698
1651141274.157805, 	 reno wscale:8,9 rto:368 rtt:166.32/0.447 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:139 ssthresh:63 bytes_sent:14375744 bytes_retrans:641464 bytes_acked:13534457 segs_out:9930 segs_in:4977 data_segs_out:9928 send 9.7Mbps lastrcv:11380 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:9348 busy:11376ms unacked:138 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3971864 minrtt:20.698
1651141274.220827, 	 reno wscale:8,9 rto:368 rtt:166.095/0.496 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:139 ssthresh:63 bytes_sent:14466968 bytes_retrans:641464 bytes_acked:13624233 segs_out:9993 segs_in:5007 data_segs_out:9991 send 9.7Mbps lastrcv:11456 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:9410 busy:11452ms unacked:139 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3880640 minrtt:20.698
1651141274.290836, 	 reno wscale:8,9 rto:372 rtt:168.091/1.06 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:140 ssthresh:63 bytes_sent:14526336 bytes_retrans:641464 bytes_acked:13683601 segs_out:10034 segs_in:5027 data_segs_out:10032 send 9.6Mbps lastrcv:11504 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:9451 busy:11500ms unacked:139 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3951592 minrtt:20.698
1651141274.338394, 	 reno wscale:8,9 rto:372 rtt:168.431/0.894 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:140 ssthresh:63 bytes_sent:14577016 bytes_retrans:641464 bytes_acked:13734281 segs_out:10069 segs_in:5044 data_segs_out:10067 send 9.6Mbps lastsnd:4 lastrcv:11552 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:9486 busy:11548ms unacked:139 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3900912 minrtt:20.698
1651141274.388270, 	 reno wscale:8,9 rto:372 rtt:168.367/0.567 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:140 ssthresh:63 bytes_sent:14650864 bytes_retrans:641464 bytes_acked:13808129 segs_out:10120 segs_in:5069 data_segs_out:10118 send 9.6Mbps lastrcv:11608 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:9537 busy:11604ms unacked:139 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3957384 minrtt:20.698
1651141274.449537, 	 reno wscale:8,9 rto:372 rtt:168.985/0.8 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:141 ssthresh:63 bytes_sent:14721816 bytes_retrans:641464 bytes_acked:13876185 segs_out:10169 segs_in:5092 data_segs_out:10167 send 9.7Mbps lastsnd:4 lastrcv:11668 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:9584 busy:11664ms unacked:141 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:4016752 minrtt:20.698
1651141274.502681, 	 reno wscale:8,9 rto:372 rtt:168.147/0.348 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:141 ssthresh:63 bytes_sent:14769600 bytes_retrans:641464 bytes_acked:13925417 segs_out:10202 segs_in:5109 data_segs_out:10200 send 9.7Mbps lastrcv:11708 pacing_rate 11.7Mbps delivery_rate 9.5Mbps delivered:9618 busy:11704ms unacked:140 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3968968 minrtt:20.698
1651141274.547485, 	 reno wscale:8,9 rto:372 rtt:168.497/0.957 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:141 ssthresh:63 bytes_sent:14842000 bytes_retrans:641464 bytes_acked:13997817 segs_out:10252 segs_in:5133 data_segs_out:10250 send 9.7Mbps lastrcv:11768 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:9668 busy:11764ms unacked:140 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3961728 minrtt:20.698
1651141274.600435, 	 reno wscale:8,9 rto:372 rtt:169.204/0.927 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:142 ssthresh:63 bytes_sent:14899920 bytes_retrans:641464 bytes_acked:14052841 segs_out:10292 segs_in:5152 data_segs_out:10290 send 9.7Mbps lastsnd:4 lastrcv:11816 lastack:4 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:9706 busy:11812ms unacked:142 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3903808 minrtt:20.698
1651141274.648104, 	 reno wscale:8,9 rto:372 rtt:170.478/0.324 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:142 ssthresh:63 bytes_sent:14950600 bytes_retrans:641464 bytes_acked:14103521 segs_out:10327 segs_in:5169 data_segs_out:10325 send 9.6Mbps lastrcv:11856 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:9741 busy:11852ms unacked:142 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3983448 minrtt:20.698
1651141274.688918, 	 reno wscale:8,9 rto:372 rtt:170.477/0.376 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:142 ssthresh:63 bytes_sent:14996936 bytes_retrans:641464 bytes_acked:14151305 segs_out:10359 segs_in:5185 data_segs_out:10357 send 9.6Mbps lastrcv:11896 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:9774 busy:11892ms unacked:141 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3937112 minrtt:20.698
1651141274.727932, 	 reno wscale:8,9 rto:372 rtt:170.79/0.523 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:142 ssthresh:63 bytes_sent:15044720 bytes_retrans:641464 bytes_acked:14197641 segs_out:10392 segs_in:5201 data_segs_out:10390 send 9.6Mbps lastrcv:11936 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:9806 busy:11932ms unacked:142 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3889328 minrtt:20.698
1651141274.771310, 	 reno wscale:8,9 rto:372 rtt:170.024/0.746 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:143 ssthresh:63 bytes_sent:15092504 bytes_retrans:641464 bytes_acked:14243977 segs_out:10425 segs_in:5217 data_segs_out:10423 send 9.7Mbps lastsnd:4 lastrcv:11976 lastack:4 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:9838 busy:11972ms unacked:143 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3971864 minrtt:20.698
1651141274.812027, 	 reno wscale:8,9 rto:372 rtt:171.344/0.708 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:143 ssthresh:63 bytes_sent:15150424 bytes_retrans:641464 bytes_acked:14303345 segs_out:10465 segs_in:5237 data_segs_out:10463 send 9.7Mbps lastrcv:12024 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:9879 busy:12020ms unacked:142 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3913944 minrtt:20.698
1651141274.863726, 	 reno wscale:8,9 rto:372 rtt:171.257/0.297 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:143 ssthresh:63 bytes_sent:15209792 bytes_retrans:641464 bytes_acked:14361265 segs_out:10506 segs_in:5257 data_segs_out:10504 send 9.7Mbps lastrcv:12072 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:9919 busy:12068ms unacked:143 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3984896 minrtt:20.698
1651141274.903882, 	 reno wscale:8,9 rto:372 rtt:171.777/0.477 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:143 ssthresh:63 bytes_sent:15260472 bytes_retrans:641464 bytes_acked:14411945 segs_out:10541 segs_in:5274 data_segs_out:10539 send 9.6Mbps lastrcv:12116 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:9954 busy:12112ms unacked:143 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3934216 minrtt:20.698
1651141274.946287, 	 reno wscale:8,9 rto:376 rtt:172.944/1.141 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:144 ssthresh:63 bytes_sent:15312600 bytes_retrans:641464 bytes_acked:14462625 segs_out:10577 segs_in:5291 data_segs_out:10575 send 9.6Mbps lastrcv:12156 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:9989 busy:12152ms unacked:144 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3947248 minrtt:20.698
1651141274.990377, 	 reno wscale:8,9 rto:376 rtt:173.044/0.525 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:144 ssthresh:63 bytes_sent:15361832 bytes_retrans:641464 bytes_acked:14511857 segs_out:10611 segs_in:5308 data_segs_out:10609 send 9.6Mbps lastsnd:4 lastrcv:12200 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:10023 busy:12196ms unacked:144 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3898016 minrtt:20.698
1651141275.035775, 	 reno wscale:8,9 rto:376 rtt:173.687/0.728 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:144 ssthresh:63 bytes_sent:15411064 bytes_retrans:641464 bytes_acked:14562537 segs_out:10645 segs_in:5323 data_segs_out:10643 send 9.6Mbps lastrcv:12240 pacing_rate 11.5Mbps delivery_rate 9.6Mbps delivered:10058 busy:12236ms unacked:143 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3979104 minrtt:20.698
1651141275.074799, 	 reno wscale:8,9 rto:376 rtt:173.206/0.601 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:144 ssthresh:63 bytes_sent:15458848 bytes_retrans:641464 bytes_acked:14610321 segs_out:10678 segs_in:5338 data_segs_out:10676 send 9.6Mbps lastrcv:12280 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:10091 busy:12276ms unacked:143 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3931320 minrtt:20.698
1651141275.115057, 	 reno wscale:8,9 rto:376 rtt:173.179/0.594 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:145 ssthresh:63 bytes_sent:15509528 bytes_retrans:641464 bytes_acked:14659553 segs_out:10713 segs_in:5355 data_segs_out:10711 send 9.7Mbps lastrcv:12320 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:10125 busy:12316ms unacked:144 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3880640 minrtt:20.698
1651141275.158303, 	 reno wscale:8,9 rto:376 rtt:173.977/0.515 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:145 ssthresh:63 bytes_sent:15566000 bytes_retrans:641464 bytes_acked:14714577 segs_out:10752 segs_in:5374 data_segs_out:10750 send 9.7Mbps lastrcv:12368 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:10163 busy:12364ms unacked:145 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3954488 minrtt:20.698
1651141275.201286, 	 reno wscale:8,9 rto:376 rtt:172.828/0.352 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:145 ssthresh:63 bytes_sent:15613784 bytes_retrans:641464 bytes_acked:14763809 segs_out:10785 segs_in:5391 data_segs_out:10783 send 9.7Mbps lastrcv:12408 pacing_rate 11.7Mbps delivery_rate 9.5Mbps delivered:10197 busy:12404ms unacked:144 retrans:0/443 rcv_space:14480 rcv_ssthresh:42242 notsent:3906704 minrtt:20.698
