1651141327.720706, 	 reno rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:50416004 lastrcv:50416004 lastack:50416004 unacked:1 rcv_ssthresh:42340
1651141372.001083, 	 reno wscale:8,9 rto:448 rtt:246.438/0.775 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:205 ssthresh:104 bytes_sent:53861256 bytes_retrans:752960 bytes_acked:52811457 segs_out:37199 segs_in:18158 data_segs_out:37197 send 9.6Mbps lastrcv:44220 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:36473 busy:44220ms unacked:205 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4801568 minrtt:20.607
1651141372.030903, 	 reno wscale:8,9 rto:448 rtt:247.275/1.057 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:206 ssthresh:104 bytes_sent:53904696 bytes_retrans:752960 bytes_acked:52853449 segs_out:37229 segs_in:18172 data_segs_out:37227 send 9.7Mbps lastrcv:44256 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:36502 busy:44256ms unacked:206 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4758128 minrtt:20.607
1651141372.065021, 	 reno wscale:8,9 rto:448 rtt:247.068/0.347 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:206 ssthresh:104 bytes_sent:53940896 bytes_retrans:752960 bytes_acked:52891097 segs_out:37254 segs_in:18185 data_segs_out:37252 send 9.7Mbps lastrcv:44288 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:36528 busy:44288ms unacked:205 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4721928 minrtt:20.607
1651141372.098776, 	 reno wscale:8,9 rto:448 rtt:247.684/0.665 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:206 ssthresh:104 bytes_sent:53985784 bytes_retrans:752960 bytes_acked:52935985 segs_out:37285 segs_in:18200 data_segs_out:37283 send 9.6Mbps lastrcv:44324 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:36559 busy:44324ms unacked:205 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4807360 minrtt:20.607
1651141372.136768, 	 reno wscale:8,9 rto:448 rtt:247.737/0.608 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:206 ssthresh:104 bytes_sent:54029224 bytes_retrans:752960 bytes_acked:52977977 segs_out:37315 segs_in:18214 data_segs_out:37313 send 9.6Mbps lastrcv:44360 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:36588 busy:44360ms unacked:206 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4763920 minrtt:20.607
1651141372.169997, 	 reno wscale:8,9 rto:448 rtt:247.201/0.316 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:206 ssthresh:104 bytes_sent:54071216 bytes_retrans:752960 bytes_acked:53021417 segs_out:37344 segs_in:18229 data_segs_out:37342 send 9.7Mbps lastrcv:44396 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:36618 busy:44396ms unacked:205 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4721928 minrtt:20.607
1651141372.207334, 	 reno wscale:8,9 rto:452 rtt:248.128/0.717 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:206 ssthresh:104 bytes_sent:54113208 bytes_retrans:752960 bytes_acked:53063409 segs_out:37373 segs_in:18243 data_segs_out:37371 send 9.6Mbps lastrcv:44432 pacing_rate 11.5Mbps delivery_rate 9.6Mbps delivered:36647 busy:44432ms unacked:205 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4810256 minrtt:20.607
1651141372.242095, 	 reno wscale:8,9 rto:452 rtt:248.088/0.515 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:206 ssthresh:104 bytes_sent:54153752 bytes_retrans:752960 bytes_acked:53102505 segs_out:37401 segs_in:18256 data_segs_out:37399 send 9.6Mbps lastrcv:44464 pacing_rate 11.5Mbps delivery_rate 9.6Mbps delivered:36674 busy:44464ms unacked:206 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4769712 minrtt:20.607
1651141372.274533, 	 reno wscale:8,9 rto:448 rtt:247.683/0.683 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:206 ssthresh:104 bytes_sent:54191400 bytes_retrans:752960 bytes_acked:53140153 segs_out:37427 segs_in:18269 data_segs_out:37425 send 9.6Mbps lastrcv:44496 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:36700 busy:44496ms unacked:206 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4862384 minrtt:20.607
1651141372.306343, 	 reno wscale:8,9 rto:452 rtt:248.427/0.499 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:207 ssthresh:104 bytes_sent:54231944 bytes_retrans:752960 bytes_acked:53179249 segs_out:37455 segs_in:18282 data_segs_out:37453 send 9.7Mbps lastrcv:44528 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:36727 busy:44528ms unacked:207 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4821840 minrtt:20.607
1651141372.338529, 	 reno wscale:8,9 rto:452 rtt:248.974/0.479 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:207 ssthresh:104 bytes_sent:54269592 bytes_retrans:752960 bytes_acked:53216897 segs_out:37481 segs_in:18295 data_segs_out:37479 send 9.6Mbps lastrcv:44560 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:36753 busy:44560ms unacked:207 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4784192 minrtt:20.607
1651141372.372321, 	 reno wscale:8,9 rto:452 rtt:248.584/0.733 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:207 ssthresh:104 bytes_sent:54314480 bytes_retrans:752960 bytes_acked:53261785 segs_out:37512 segs_in:18310 data_segs_out:37510 send 9.6Mbps lastrcv:44596 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:36784 busy:44596ms unacked:207 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4804464 minrtt:20.607
1651141372.410123, 	 reno wscale:8,9 rto:452 rtt:249.075/0.577 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:207 ssthresh:104 bytes_sent:54362264 bytes_retrans:752960 bytes_acked:53309569 segs_out:37545 segs_in:18326 data_segs_out:37543 send 9.6Mbps lastrcv:44636 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:36817 busy:44636ms unacked:207 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4756680 minrtt:20.607
1651141372.448355, 	 reno wscale:8,9 rto:452 rtt:248.369/0.289 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:207 ssthresh:104 bytes_sent:54399912 bytes_retrans:752960 bytes_acked:53348665 segs_out:37571 segs_in:18339 data_segs_out:37569 send 9.7Mbps lastrcv:44668 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:36844 busy:44668ms unacked:206 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4719032 minrtt:20.607
1651141372.480983, 	 reno wscale:8,9 rto:452 rtt:248.157/0.555 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:207 ssthresh:104 bytes_sent:54441904 bytes_retrans:752960 bytes_acked:53389209 segs_out:37600 segs_in:18353 data_segs_out:37598 send 9.7Mbps lastrcv:44704 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:36872 busy:44704ms unacked:207 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4807360 minrtt:20.607
1651141372.518262, 	 reno wscale:8,9 rto:452 rtt:248.684/0.786 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:207 ssthresh:104 bytes_sent:54491136 bytes_retrans:752960 bytes_acked:53435545 segs_out:37634 segs_in:18369 data_segs_out:37632 send 9.6Mbps lastrcv:44744 pacing_rate 11.6Mbps delivery_rate 9.4Mbps delivered:36906 busy:44744ms unacked:209 retrans:0/520 sacked:2 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4758128 minrtt:20.607
1651141372.558346, 	 reno wscale:8,9 rto:452 rtt:249.433/0.664 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:190 ssthresh:103 bytes_sent:54512856 bytes_retrans:755856 bytes_acked:53435545 segs_out:37649 segs_in:18384 data_segs_out:37647 send 8.8Mbps lastrcv:44780 pacing_rate 12.3Mbps delivery_rate 9.5Mbps delivered:36936 busy:44780ms unacked:222 retrans:2/522 lost:2 sacked:32 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4739304 minrtt:20.607
1651141372.592710, 	 reno wscale:8,9 rto:452 rtt:249.231/0.325 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:176 ssthresh:103 bytes_sent:54533128 bytes_retrans:755856 bytes_acked:53435545 segs_out:37663 segs_in:18398 data_segs_out:37661 send 8.2Mbps lastrcv:44816 pacing_rate 13.1Mbps delivery_rate 9.5Mbps delivered:36964 busy:44816ms unacked:236 retrans:2/522 lost:2 sacked:60 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4784192 minrtt:20.607
1651141372.627120, 	 reno wscale:8,9 rto:452 rtt:249.314/0.48 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:163 ssthresh:103 bytes_sent:54553400 bytes_retrans:755856 bytes_acked:53435545 segs_out:37677 segs_in:18411 data_segs_out:37675 send 7.6Mbps lastrcv:44848 pacing_rate 13.9Mbps delivery_rate 9.5Mbps delivered:36991 busy:44848ms unacked:250 retrans:2/522 lost:2 sacked:87 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4763920 minrtt:20.607
1651141372.660705, 	 reno wscale:8,9 rto:452 rtt:248.606/0.337 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:149 ssthresh:103 bytes_sent:54573672 bytes_retrans:755856 bytes_acked:53435545 segs_out:37691 segs_in:18425 data_segs_out:37689 send 6.9Mbps lastsnd:4 lastrcv:44884 lastack:4 pacing_rate 14.7Mbps delivery_rate 9.5Mbps delivered:37019 busy:44884ms unacked:264 retrans:2/522 lost:2 sacked:115 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4743648 minrtt:20.607
1651141372.692902, 	 reno wscale:8,9 rto:452 rtt:248.346/0.408 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:135 ssthresh:103 bytes_sent:54592496 bytes_retrans:755856 bytes_acked:53435545 segs_out:37704 segs_in:18439 data_segs_out:37702 send 6.3Mbps lastrcv:44916 pacing_rate 15.4Mbps delivery_rate 9.5Mbps delivered:37046 busy:44916ms unacked:277 retrans:2/522 lost:2 sacked:142 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4724824 minrtt:20.607
1651141372.725742, 	 reno wscale:8,9 rto:452 rtt:248.984/0.661 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:122 ssthresh:103 bytes_sent:54612768 bytes_retrans:755856 bytes_acked:53435545 segs_out:37718 segs_in:18452 data_segs_out:37716 send 5.7Mbps lastrcv:44948 pacing_rate 16.2Mbps delivery_rate 9.5Mbps delivered:37073 busy:44948ms unacked:291 retrans:2/522 lost:2 sacked:169 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4704552 minrtt:20.607
1651141372.761050, 	 reno wscale:8,9 rto:452 rtt:249.051/0.384 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:108 ssthresh:103 bytes_sent:54633040 bytes_retrans:755856 bytes_acked:53435545 segs_out:37732 segs_in:18466 data_segs_out:37730 send 5.0Mbps lastsnd:4 lastrcv:44984 lastack:4 pacing_rate 17.0Mbps delivery_rate 9.5Mbps delivered:37101 busy:44984ms unacked:305 retrans:2/522 lost:2 sacked:197 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4684280 minrtt:20.607
1651141372.797585, 	 reno wscale:8,9 rto:436 rtt:234.277/3.236 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:103 ssthresh:103 bytes_sent:54669240 bytes_retrans:755856 bytes_acked:53764241 segs_out:37757 segs_in:18489 data_segs_out:37755 send 5.1Mbps lastrcv:45020 pacing_rate 6.1Mbps delivery_rate 8.6Mbps delivered:37131 busy:45020ms unacked:103 retrans:0/522 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4648080 minrtt:20.607
1651141372.832221, 	 reno wscale:8,9 rto:412 rtt:208.356/7.484 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:103 ssthresh:103 bytes_sent:54711232 bytes_retrans:755856 bytes_acked:53806233 segs_out:37786 segs_in:18503 data_segs_out:37784 send 5.7Mbps lastrcv:45052 pacing_rate 6.9Mbps delivery_rate 7.3Mbps delivered:37160 busy:45052ms unacked:103 retrans:0/522 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4606088 minrtt:20.607
1651141372.865224, 	 reno wscale:8,9 rto:376 rtt:172.186/11.973 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:103 ssthresh:103 bytes_sent:54754672 bytes_retrans:755856 bytes_acked:53849673 segs_out:37816 segs_in:18518 data_segs_out:37814 send 6.9Mbps lastsnd:4 lastrcv:45092 lastack:4 pacing_rate 8.3Mbps delivery_rate 5.9Mbps delivered:37190 busy:45092ms unacked:103 retrans:0/522 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:5018768 minrtt:20.607
1651141372.902897, 	 reno wscale:8,9 rto:344 rtt:140.902/14.418 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:104 ssthresh:103 bytes_sent:54796664 bytes_retrans:755856 bytes_acked:53891665 segs_out:37845 segs_in:18531 data_segs_out:37843 send 8.6Mbps lastrcv:45124 pacing_rate 10.3Mbps delivery_rate 4.9Mbps delivered:37219 busy:45124ms unacked:103 retrans:0/522 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4976776 minrtt:20.607
1651141372.936106, 	 reno wscale:8,9 rto:328 rtt:127.338/5.79 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:104 ssthresh:103 bytes_sent:54838656 bytes_retrans:755856 bytes_acked:53933657 segs_out:37874 segs_in:18544 data_segs_out:37872 send 9.5Mbps lastrcv:45160 pacing_rate 11.4Mbps delivery_rate 5.8Mbps delivered:37248 busy:45160ms unacked:103 retrans:0/522 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4934784 minrtt:20.607
1651141372.970687, 	 reno wscale:8,9 rto:328 rtt:124.587/1.419 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:104 ssthresh:103 bytes_sent:54882096 bytes_retrans:755856 bytes_acked:53975649 segs_out:37904 segs_in:18557 data_segs_out:37902 send 9.7Mbps lastsnd:4 lastrcv:45196 lastack:4 pacing_rate 11.6Mbps delivery_rate 6.9Mbps delivered:37277 busy:45196ms unacked:104 retrans:0/522 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:5021664 minrtt:20.607
1651141373.006519, 	 reno wscale:8,9 rto:328 rtt:124.119/0.711 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:104 ssthresh:103 bytes_sent:54921192 bytes_retrans:755856 bytes_acked:54014745 segs_out:37931 segs_in:18570 data_segs_out:37929 send 9.7Mbps lastrcv:45228 pacing_rate 11.6Mbps delivery_rate 8.5Mbps delivered:37304 busy:45228ms unacked:104 retrans:0/522 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4982568 minrtt:20.607
1651141373.037790, 	 reno wscale:8,9 rto:328 rtt:124.237/1.018 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:105 ssthresh:103 bytes_sent:54960288 bytes_retrans:755856 bytes_acked:54052393 segs_out:37958 segs_in:18582 data_segs_out:37956 send 9.8Mbps lastsnd:4 lastrcv:45260 lastack:4 pacing_rate 11.7Mbps delivery_rate 9.5Mbps delivered:37330 busy:45260ms unacked:105 retrans:0/522 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4943472 minrtt:20.607
1651141373.071033, 	 reno wscale:8,9 rto:328 rtt:124.854/1.145 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:105 ssthresh:103 bytes_sent:54997936 bytes_retrans:755856 bytes_acked:54091489 segs_out:37984 segs_in:18595 data_segs_out:37982 send 9.7Mbps lastrcv:45292 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:37357 busy:45292ms unacked:104 retrans:0/522 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:5036144 minrtt:20.607
1651141373.101905, 	 reno wscale:8,9 rto:328 rtt:125.391/0.454 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:105 ssthresh:103 bytes_sent:55037032 bytes_retrans:755856 bytes_acked:54129137 segs_out:38011 segs_in:18608 data_segs_out:38009 send 9.7Mbps lastsnd:4 lastrcv:45324 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:37383 busy:45324ms unacked:105 retrans:0/522 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4997048 minrtt:20.607
1651141373.138858, 	 reno wscale:8,9 rto:328 rtt:125.527/0.707 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:105 ssthresh:103 bytes_sent:55084816 bytes_retrans:755856 bytes_acked:54176921 segs_out:38044 segs_in:18624 data_segs_out:38042 send 9.7Mbps lastsnd:4 lastrcv:45364 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:37416 busy:45364ms unacked:105 retrans:0/522 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:5014424 minrtt:20.607
1651141373.174531, 	 reno wscale:8,9 rto:328 rtt:126.375/1.001 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:106 ssthresh:103 bytes_sent:55131152 bytes_retrans:755856 bytes_acked:54221809 segs_out:38076 segs_in:18639 data_segs_out:38074 send 9.7Mbps lastrcv:45400 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:37447 busy:45400ms unacked:106 retrans:0/522 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4968088 minrtt:20.607
1651141373.211895, 	 reno wscale:8,9 rto:328 rtt:126.765/1.247 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:106 ssthresh:103 bytes_sent:55173144 bytes_retrans:755856 bytes_acked:54263801 segs_out:38105 segs_in:18653 data_segs_out:38103 send 9.7Mbps lastrcv:45436 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:37476 busy:45436ms unacked:106 retrans:0/522 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4926096 minrtt:20.607
1651141373.246169, 	 reno wscale:8,9 rto:328 rtt:126.415/0.666 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:106 ssthresh:103 bytes_sent:55212240 bytes_retrans:755856 bytes_acked:54304345 segs_out:38132 segs_in:18667 data_segs_out:38130 send 9.7Mbps lastrcv:45468 pacing_rate 11.7Mbps delivery_rate 9.5Mbps delivered:37504 busy:45468ms unacked:105 retrans:0/522 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:5017320 minrtt:20.607
1651141373.279706, 	 reno wscale:8,9 rto:328 rtt:127.083/0.721 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:107 ssthresh:103 bytes_sent:55252784 bytes_retrans:755856 bytes_acked:54343441 segs_out:38160 segs_in:18680 data_segs_out:38158 send 9.8Mbps lastrcv:45500 pacing_rate 11.7Mbps delivery_rate 9.5Mbps delivered:37531 busy:45500ms unacked:106 retrans:0/522 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4976776 minrtt:20.607
1651141373.314374, 	 reno wscale:8,9 rto:332 rtt:128.241/0.62 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:107 ssthresh:103 bytes_sent:55294776 bytes_retrans:755856 bytes_acked:54383985 segs_out:38189 segs_in:18694 data_segs_out:38187 send 9.7Mbps lastrcv:45536 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:37559 busy:45536ms unacked:107 retrans:0/522 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4934784 minrtt:20.607
1651141373.350133, 	 reno wscale:8,9 rto:328 rtt:127.86/0.651 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:107 ssthresh:103 bytes_sent:55345456 bytes_retrans:755856 bytes_acked:54434665 segs_out:38224 segs_in:18711 data_segs_out:38222 send 9.7Mbps lastsnd:4 lastrcv:45580 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:37594 busy:45580ms unacked:107 retrans:0/522 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:5014424 minrtt:20.607
1651141373.390240, 	 reno wscale:8,9 rto:328 rtt:127.666/0.751 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:107 ssthresh:103 bytes_sent:55386000 bytes_retrans:755856 bytes_acked:54476657 segs_out:38252 segs_in:18725 data_segs_out:38250 send 9.7Mbps lastrcv:45612 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:37623 busy:45612ms unacked:106 retrans:0/522 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4973880 minrtt:20.607
1651141373.424625, 	 reno wscale:8,9 rto:332 rtt:128.216/0.321 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:108 ssthresh:103 bytes_sent:55432336 bytes_retrans:755856 bytes_acked:54520097 segs_out:38284 segs_in:18740 data_segs_out:38282 send 9.8Mbps lastrcv:45648 pacing_rate 11.7Mbps delivery_rate 9.5Mbps delivered:37653 busy:45648ms unacked:108 retrans:0/522 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:5057864 minrtt:20.607
1651141373.459926, 	 reno wscale:8,9 rto:332 rtt:129.181/0.591 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:108 ssthresh:103 bytes_sent:55472880 bytes_retrans:755856 bytes_acked:54560641 segs_out:38312 segs_in:18753 data_segs_out:38310 send 9.7Mbps lastrcv:45684 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:37681 busy:45684ms unacked:108 retrans:0/522 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:5017320 minrtt:20.607
1651141373.495546, 	 reno wscale:8,9 rto:332 rtt:129.832/0.319 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:108 ssthresh:103 bytes_sent:55516320 bytes_retrans:755856 bytes_acked:54604081 segs_out:38342 segs_in:18768 data_segs_out:38340 send 9.6Mbps lastrcv:45720 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:37711 busy:45720ms unacked:108 retrans:0/522 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4973880 minrtt:20.607
1651141373.532475, 	 reno wscale:8,9 rto:332 rtt:128.916/0.424 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:108 ssthresh:103 bytes_sent:55552520 bytes_retrans:755856 bytes_acked:54641729 segs_out:38367 segs_in:18781 data_segs_out:38365 send 9.7Mbps lastrcv:45752 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:37737 busy:45752ms unacked:107 retrans:0/522 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:5002840 minrtt:20.607
1651141373.563768, 	 reno wscale:8,9 rto:332 rtt:129.738/0.429 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:109 ssthresh:103 bytes_sent:55598856 bytes_retrans:755856 bytes_acked:54685169 segs_out:38399 segs_in:18795 data_segs_out:38397 send 9.7Mbps lastrcv:45788 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:37767 busy:45788ms unacked:109 retrans:0/522 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4956504 minrtt:20.607
1651141373.601453, 	 reno wscale:8,9 rto:332 rtt:130.454/0.819 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:109 ssthresh:103 bytes_sent:55640848 bytes_retrans:755856 bytes_acked:54728609 segs_out:38428 segs_in:18810 data_segs_out:38426 send 9.7Mbps lastrcv:45824 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:37797 busy:45824ms unacked:108 retrans:0/522 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4914512 minrtt:20.607
1651141373.636876, 	 reno wscale:8,9 rto:332 rtt:130.821/0.619 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:109 ssthresh:103 bytes_sent:55685736 bytes_retrans:755856 bytes_acked:54772049 segs_out:38459 segs_in:18825 data_segs_out:38457 send 9.7Mbps lastrcv:45860 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:37827 busy:45860ms unacked:109 retrans:0/522 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4999944 minrtt:20.607
1651141373.673281, 	 reno wscale:8,9 rto:332 rtt:130.453/0.821 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:110 ssthresh:103 bytes_sent:55732072 bytes_retrans:755856 bytes_acked:54816937 segs_out:38491 segs_in:18840 data_segs_out:38489 send 9.8Mbps lastsnd:4 lastrcv:45900 lastack:4 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:37858 busy:45900ms unacked:110 retrans:0/522 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4953608 minrtt:20.607
1651141373.709038, 	 reno wscale:8,9 rto:332 rtt:131.411/0.934 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:110 ssthresh:103 bytes_sent:55771168 bytes_retrans:755856 bytes_acked:54856033 segs_out:38518 segs_in:18853 data_segs_out:38516 send 9.7Mbps lastrcv:45932 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:37885 busy:45932ms unacked:110 retrans:0/522 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4914512 minrtt:20.607
1651141373.741333, 	 reno wscale:8,9 rto:332 rtt:130.897/0.3 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:110 ssthresh:103 bytes_sent:55810264 bytes_retrans:755856 bytes_acked:54896577 segs_out:38545 segs_in:18867 data_segs_out:38543 send 9.7Mbps lastrcv:45964 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:37913 busy:45964ms unacked:109 retrans:0/522 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:5005736 minrtt:20.607
